Assay	CAS	Sample Name	ReplicateSet	Curve Class	CONC0	CONC1	CONC2	CONC3	CONC4	CONC5	CONC6	CONC7	CONC8	CONC9	CONC10	CONC11	CONC12	CONC13	CONC14	RESP0	RESP1	RESP2	RESP3	RESP4	RESP5	RESP6	RESP7	RESP8	RESP9	RESP10	RESP11	RESP12	RESP13	RESP14	mask0	mask1	mask2	mask3	mask4	mask5	mask6	mask7	mask8	mask9	mask10	mask11	mask12	mask13	mask14
tox21-ar-bla-agonist	NOCAS_49532	NTP Mix112 ER1 10-EQC	2	4	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-3.20699258	0.16567371	-0.99517765	0.14141659	0	0.01262483	0.19904199	0.13432103	-3.22787555	-1.11673084	0.35135219	0.59971044	-0.75679487	-0.80734156	-0.07217381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49553	NTP Mix23 AR2 2-EQP	2	4	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-2.65041933	-2.72659679	32.2687468	0.7044967	-0.90349951	-1.67388527	4.18954002	20.037487	2.4332021	5.87308744	7.80509894	10.60746025	16.98337501	19.90184977	24.62191319	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49551	NTP Mix21 AR2 2-EQP	2	4	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-0.23039966	-2.96111658	-8.75970435	-8.41249315	-3.02602497	-0.0568617	-2.88985021	-0.03273322	-0.8889351	-0.02514646	-7.16718519	-0.17142296	0.37235983	4.51232692	-10.20049986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tox21-ar-bla-agonist	NOCAS_49534	NTP Mix114 ER1 10-EQC	2	4	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-12.07625213	0.03831179	0	1.93313232	-2.82998951	-0.08521231	0.06113386	-1.24609249	-16.1557876	0.29546845	22.45668173	-0.15504164	-0.11976574	-0.18404908	-22.96939421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49519	NTP Mix98 ER1 10-EQC	2	4	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-10.48811754	5.64309017	-3.52431091	-3.63587515	-9.17133749	-5.25187847	-1.9130503	-2.6621564	-4.8604537	-7.13605105	-3.66686193	-3.14265229	-1.51349835	-2.07607103	-0.61050345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	34256-82-1	Acetochlor	2	-2.2	9.355e-10	2.092e-9	4.678e-9	1.046e-8	2.339e-8	5.23e-8	1.169e-7	2.615e-7	5.847e-7	1.307e-6	2.924e-6	6.5369999999e-6	1.4619999999e-5	3.2689999999e-5	7.309e-5	-0.43220761	0.4544649	0.13407671	-3.7988111	-0.47125353	12.1403822	-1.61256667	-1.21005159	-4.40033548	-0.04764942	0.28310186	-0.00750012	-12.64574901	-13.31257607	-36.59414007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49495	NTP Mix2 AR1 4-EQP	2	1.1	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	0.03777862	0	1.99849865	1.28554461	5.55667853	4.48198573	17.72730318	25.18525094	22.36672961	29.67621301	55.50167325	51.94470708	56.81375504	60.68796179	54.56039085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49514	NTP Mix118 ER1 5-EQP	2	4	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	4.30048016	-6.41999156	-0.20280179	3.92055741	-6.93894927	0.5256115	-6.11182221	-1.64488891	0.59741642	-0.12849341	0.05859938	-10.11016202	-0.11750284	-0.02410513	-1.6155949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49560	NTP Mix29 AR2 5-EQP-HF	3	1.1	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	15.88289396	8.9761907	-1.12268256	25.02320488	39.56124449	53.06349784	64.79319341	85.38315989	104.72676011	92.00764651	89.81975523	106.83912119	120.34246575	122.02549575	94.83211584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tox21-ar-bla-agonist	NOCAS_49502	NTP Mix9 AR1 8-EQC	3	2.1	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-0.66222135	-0.10570732	7.38668978	-0.08252386	-0.8983627	11.02748407	22.54748487	26.56995539	36.42911319	30.2777506	33.55883637	39.51463764	50.14658525	53.04910378	75.25933827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49519	NTP Mix98 ER1 10-EQC	3	4	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-0.18026238	-2.10657996	-8.67432703	-9.02720343	1.6316587	-0.07476729	-8.07270721	-5.71388449	-6.77566055	-10.70497448	-2.42348641	-2.94836982	-1.96995172	-5.74396313	-0.13947001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49550	NTP Mix95 ER AR1 18-EQP	3	1.1	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	11.46092083	0.14075793	7.80952143	0.15748031	19.79333634	24.51118083	38.50147864	65.33174039	62.67783891	65.4367735	86.01476851	89.37434683	91.115267	104.2546981	117.67954559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49495	NTP Mix2 AR1 4-EQP	3	1.2	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	7.74090312	5.89515175	-4.09385477	5.14535148	16.42063315	23.45686053	13.88739759	27.18149899	32.06677534	40.72579553	34.13449057	46.15519785	55.4381799	57.66663269	40.20223354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tox21-ar-bla-agonist	57-83-0	Progesterone	3	1.1	9.762e-10	2.183e-9	4.881e-9	1.091e-8	2.441e-8	5.457e-8	1.2199999999e-7	2.7289999999e-7	6.101e-7	1.364e-6	3.051e-6	6.822e-6	1.525e-5	3.411e-5	7.6269999999e-5	6.84897945	10.5552955	31.41726136	50.29517813	66.74592251	64.77328479	88.75950394	90.60725061	101.55657421	120.14545865	130.87977934	60.81813078	137.20554183	90.1660758	-7.30236851	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
tox21-ar-bla-agonist	434-07-1	Oxymetholone	3	1.1	9.885e-10	2.21e-9	4.943e-9	1.105e-8	2.4709999999e-8	5.5259999999e-8	1.236e-7	2.7629999999e-7	6.178e-7	1.3819999999e-6	3.089e-6	6.908e-6	1.545e-5	3.454e-5	7.723e-5	3.92574138	14.80813785	13.94002718	23.14485066	36.04744883	48.73113293	57.50312674	65.35747948	75.60387326	81.21318084	83.95038471	67.25726435	65.54794521	-1.52266289	-35.31768462	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
tox21-ar-bla-agonist	143-50-0	Kepone	3	4	9.675e-10	2.163e-9	4.837e-9	1.0819999999e-8	2.419e-8	5.408e-8	1.2089999999e-7	2.704e-7	6.047e-7	1.352e-6	3.023e-6	6.76e-6	1.512e-5	3.3799999999e-5	7.5579999999e-5	0.01349703	-0.20073105	10.745106	11.22441891	-0.48440797	-0.31107655	15.75763931	19.36399268	21.8486331	0	1.13039212	-0.24805103	0.04781153	4.49443344	19.69540611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	17924-92-4	Zearalenone	3	-3	8.642e-10	1.932e-9	4.321e-9	9.662e-9	2.16e-8	4.8309999999e-8	1.0799999999e-7	2.415e-7	5.401e-7	1.208e-6	2.701e-6	6.0389999999e-6	1.35e-5	3.019e-5	6.751e-5	16.64106857	-0.04405523	13.90886174	11.78181015	-4.44415857	-1.73870374	-2.12306882	11.08287724	15.3265456	1.60816577	-5.14555294	3.07256599	0.50691256	-4.54285654	-34.00032012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	50-02-2	Dexamethasone	3	1.1	9.93e-10	2.22e-9	4.9649999999e-9	1.11e-8	2.4819999999e-8	5.5509999999e-8	1.241e-7	2.775e-7	6.206e-7	1.3879999999e-6	3.103e-6	6.9379999999e-6	1.551e-5	3.4689999999e-5	7.7569999999e-5	21.49144025	16.00926725	19.84265458	19.917997539999998	27.94282816	17.10619306	39.40807515	47.8566167	66.01352603	71.59262693	67.26386378	74.20269313	85.99315068	94.61756374	82.14550524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49546	NTP Mix91 ER AR1 18-EQP	3	1.1	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-5.974427	8.94070562	-4.95359101	8.18820954	19.26795515	5.87112119	29.44659394	44.69840928	41.13262954	33.60148218	47.37703226	50.24805103	51.88356164	60.72946176	75.48495806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49561	NTP Mix31 AR2 7-EQC	3	1.1	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	2.1480045	1.66399694	-0.01872343	7.86579562	29.54702522	42.1887243	55.19556947	71.11375111	64.36491436	92.71789322	97.65207552	119.22266474	124.58762984	136.41831787	140.32891979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49554	NTP Mix24 AR2 2-EQP	3	1.2	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	0	6.9857823	-0.52812767	0	8.92262272	14.35121759	19.99807017	11.47472484	22.342286	27.05065191	29.79258418	28.84679722	24.2840175	33.39438267	28.45858868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49545	NTP Mix90 ER AR1 18-EQP	3	1.1	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-0.48698276	-0.94910371	-4.4313941	15.25502537	17.73721802	35.87296488	64.22532059	79.56703705	88.12026707	87.14831013	110.64667188	112.61655045	119.66486458	121.4604329	130.1026475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49557	NTP Mix27 AR2 2-EQP	3	2.1	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	1.60259229	-2.66444647	8.72492267	7.77452149	15.69408643	15.99773566	27.28826983	154.39447102	29.19571376	39.21898734	33.71734909	47.25062879	59.7290032	57.38054187	64.0171183	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
tox21-ar-bla-agonist	NOCAS_49532	NTP Mix112 ER1 10-EQC	3	4	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	5.7177208	2.28778444	-0.02932463	-4.43615851	-0.39681232	-2.53194752	13.84652946	-8.11140856	-4.07325276	6.83235338	-6.5862252	-2.01984408	0.03424658	6.5509915	4.98371897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49513	NTP Mix20 AR1 8-EQC	3	2.1	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-3.95094204	6.58155381	4.07577943	6.40388334	26.96261763	11.12937683	30.77019165	38.64417763	33.55670813	57.44374593	50.48356772	70.26203741	79.85454928	93.68958362	104.91144024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49558	NTP Mix32 AR2 7-EQP	3	1.1	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-1.37779591	-4.31718774	-4.36736914	10.47332525	26.32133104	22.71044558	30.02559176	50.87371439	67.3874259	74.66763968	78.0075422	75.58589204	87.90978066	109.42041359	115.75050404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	85-68-7	Benzyl butyl phthalate	3	4	9.7909999999e-10	2.1889999999e-9	4.896e-9	1.0949999999e-8	2.4479999999e-8	5.473e-8	1.2239999999e-7	2.7369999999e-7	6.1199999999e-7	1.368e-6	3.06e-6	6.8419999999e-6	1.53e-5	3.421e-5	7.649e-5	12.03916622	8.0169496	4.2495964	16.46862753	12.69342708	8.50728582	12.9477156	20.2597077	19.62942648	10.37766032	13.4247477	2.79115562	13.0479928	-2.91178445	0.09810948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	84852-15-3	4-Nonylphenol, branched	3	4	9.951e-10	2.225e-9	4.975e-9	1.113e-8	2.488e-8	5.5629999999e-8	1.244e-7	2.781e-7	6.219e-7	1.391e-6	3.11e-6	6.953e-6	1.555e-5	3.477e-5	7.774e-5	13.14404561	20.55663387	17.03263288	2.48315651	25.915368869999998	-0.3259907	9.92027011	14.25982632	21.11307905	20.89188645	14.46613333	15.30829199	-1.74657534	5.73654391	-6.98186068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49530	NTP Mix110 ER1 10-EQC	3	4	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	2.42232964	-0.19338339	0.09941809	6.86984067	0.05685749	1.97383444	10.20309515	0.64854608	-0.22171824	0.59346312	8.82454423	-0.83776956	-0.04509847	-2.04090739	2.92407543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49537	NTP Mix82 ER AR1 18-EQC	3	1.2	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	6.18167194	12.67051912	1.2938221	4.85056036	12.00799466	-6.44139985	4.83011697	14.30895576	7.64188145	20.32652228	21.680956	35.53410838	39.47467322	39.1207596	40.6936909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49504	NTP Mix11 AR1 8-EQP	3	4	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-0.65769271	0.36280703	-2.83044113	2.83009471	-0.23324392	0.61066976	-0.37283945	-2.62577736	-2.09091476	0.09686283	-0.94627626	-2.18346407	-3.13712562	-8.44961349	-0.09509665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tox21-ar-bla-agonist	NOCAS_49514	NTP Mix118 ER1 5-EQP	3	4	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	6.74281747	-3.77735139	3.47794726	0.30590425	1.24125308	8.71324837	15.9536569	-3.03280003	1.04052993	0.66133316	-2.28815305	14.88306166	1.54109589	-0.88526912	1.39316222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49540	NTP Mix85 ER AR1 18-EQC	3	2.2	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	5.18128176	-2.79524497	1.70146548	10.39721349	-0.048192	7.9057226	-4.53475598	1.2646172	12.34379916	0.83029776	26.25380469	23.90173047	23.31157775	41.55491277	18.16497531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tox21-ar-bla-agonist	NOCAS_49516	NTP Mix96 ER1 10-EQP	3	4	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	0.10566163	0.92138629	5.75025417	5.32573217	0.97537563	5.91086327	-0.61251705	3.98395732	6.48222482	2.89133673	13.41195658	3.78185245	5.36930621	1.76080375	-0.7235326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	80-05-7	Bisphenol A	3	3	9.715e-10	2.172e-9	4.858e-9	1.086e-8	2.4289999999e-8	5.4309999999e-8	1.214e-7	2.715e-7	6.072e-7	1.358e-6	3.036e-6	6.789e-6	1.5179999999e-5	3.394e-5	7.59e-5	9.88189406	13.08900245	10.27764987	10.47240896	5.04324701	7.88185972	-0.5723281	10.70254911	8.71069624	7.15551807	-1.25550661	307.79328578	-4.45703703	-4.88933941	-3.05821404	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
tox21-ar-bla-agonist	NOCAS_49499	NTP Mix6 AR1 8-EQC	3	3	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-0.04952094	1.76450639	-5.46159291	-5.33269411	0.11969965	-0.02010295	9.83397686	-6.44691294	1.92916514	11.90492741	3.06866801	85.94473819	9.59468042	31.59902673	42.18374713	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
tox21-ar-bla-agonist	NOCAS_49520	NTP Mix100 ER1 10-EQC	3	4	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-3.09473013	-1.59078107	-0.03769318	-1.28946799	-2.15094983	-0.22480063	-0.20706244	0.01286069	-0.0874712	-1.12381081	-0.05052053	-4.18247861	-0.95519396	-2.9400401	-0.32760106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49494	NTP Mix1 AR1 4-EQP	3	1.1	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	7.71273787	-0.20178659	-6.0007728	6.23886974	9.30623677	6.06434251	-0.03863988	3.53723109	4.47746997	20.20968326	28.86315976	38.68679018	45.30261691	55.58580601	62.89098126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49549	NTP Mix94 ER AR1 18-EQP	3	1.1	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	14.18771885	7.66261067	0.04606172	7.25130321	7.79074079	15.25907557	33.53591404	59.63661316	61.97476256	72.41836144	64.75134434	82.07310526	88.27729348	87.43325607	99.65979247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	80-43-3	Dicumyl peroxide	3	4	9.692e-10	2.167e-9	4.8459999999e-9	1.084e-8	2.423e-8	5.418e-8	1.212e-7	2.7089999999e-7	6.058e-7	1.355e-6	3.0289999999e-6	6.7729999999e-6	1.5139999999e-5	3.386e-5	7.572e-5	10.98142588	9.91312474	9.14396538	2.62227512	0.49792958	0.94806519	2.20253273	4.91151599	-7.42779811	6.85141693	0.81321371	29.28322443	9.09543864	16.1953455	0.12565232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	76-43-7	Fluoxymestrone	3	1.1	9.859e-10	2.2049999999e-9	4.929e-9	1.102e-8	2.4649999999e-8	5.5109999999e-8	1.232e-7	2.756e-7	6.1619999999e-7	1.3779999999e-6	3.081e-6	6.889e-6	1.5399999999e-5	3.445e-5	7.7019999999e-5	25.86062495	25.67866187	34.51602016	46.23296036	62.81770638	66.01699094	77.36599334	83.54576248	114.83803406	104.68257461	107.37889508	106.44932672	113.66438356	150.35410765	103.20771984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tox21-ar-bla-agonist	NOCAS_49517	NTP Mix97 ER1 10-EQC	3	4	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-0.03695491	8.68345593	-6.32914781	-6.3871122	7.43754636	-5.4049899	-4.92159601	-6.77290857	8.88683974	-6.79444109	6.7825154	4.93779906	8.19001016	-1.5105991	2.7639835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	71-58-9	Medroxyprogesterone acetate	3	2.1	9.8029999999e-10	2.192e-9	4.902e-9	1.0959999999e-8	2.451e-8	5.48e-8	1.225e-7	2.74e-7	6.127e-7	1.37e-6	3.063e-6	6.85e-6	1.532e-5	3.425e-5	7.659e-5	0.65563684	-0.23967448	0.5298032	6.87007874	13.63225896	26.46036709	27.78435526	41.53079683	31.78400414	58.59558639	49.85395275	58.18568391	61.91780822	77.93909348	59.51012117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tox21-ar-bla-agonist	NOCAS_49553	NTP Mix23 AR2 2-EQP	3	2.4	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	0.54444593	7.95019117	-4.77477007	-0.30530848	-2.5576648	0.9422108	11.04685839	0.03549351	10.67467248	11.72344441	16.64949616	10.95500939	13.19977411	24.89929679	28.1043991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49562	NTP Mix30 AR2 7-EQP	3	1.1	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	8.46420657	-0.03861617	0.03778069	21.12856146	-0.34414733	19.35471112	36.64171347	61.19544499	79.44433706	72.50882381	90.17129581	88.18420512	96.16062328	113.36986695	122.35051232000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49524	NTP Mix104 ER1 10-EQC	3	4	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-1.81704744	-3.07280287	-0.32847338	3.90249676	-0.2234158	-0.01292555	-1.98542934	-6.77074679	-5.25132821	5.17494566	1.97396477	3.11835578	-2.2260274	0.46033994	-2.0747268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49544	NTP Mix89 ER AR1 18-EQP	3	1.1	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	1.21348479	9.04862958	1.18083939	11.25529195	32.01947951	55.99718964	81.10876695	77.63522081	94.8030318	111.22822541	122.25980132	112.13073074	113.99497255	130.39432837	140.70498527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-ar-bla-agonist	NOCAS_49556	NTP Mix26 AR2 2-EQP	3	2.2	4.904e-10	1.097e-9	2.452e-9	5.4829999999e-9	1.226e-8	2.742e-8	6.13e-8	1.371e-7	3.065e-7	6.8539999999e-7	1.5329999999e-6	3.427e-6	7.663e-6	1.7129999999e-5	3.831e-5	-0.01579868	10.41206675	3.80266948	-0.05876712	-2.56440656	-3.25530142	-0.31582378	-0.2433515	-3.19701945	3.17917493	12.71057785	22.06671731	19.00059302	30.23104434	41.29148891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
