Assay	CAS	Sample Name	ReplicateSet	Curve Class	CONC0	CONC1	CONC2	CONC3	CONC4	CONC5	CONC6	CONC7	CONC8	CONC9	CONC10	CONC11	CONC12	CONC13	CONC14	RESP0	RESP1	RESP2	RESP3	RESP4	RESP5	RESP6	RESP7	RESP8	RESP9	RESP10	RESP11	RESP12	RESP13	RESP14	mask0	mask1	mask2	mask3	mask4	mask5	mask6	mask7	mask8	mask9	mask10	mask11	mask12	mask13	mask14
tox21-er-bla-agonist	NOCAS_49554	NTP Mix24 AR2 2-EQP	1	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.40105464	-0.28899025	-0.27299458	0	0	-0.79604132	-0.37698716	-0.47308216	-0.70066147	-0.66079418	-1.07431975	-1.6228343	-0.41674696	-0.50154808	-0.7159639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49515	NTP Mix117 ER1 5-EQP	1	2.2	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0	0.13755158	0.35397442	1.8786706	2.2089778	0.2677154	1.46015111	1.5552377	1.73932766	1.52772188	1.4718356	0.91191767	3.7542839	5.21788233	23.23656675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49542	NTP Mix87 ER AR1 18-EQC	1	2.4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.06013176	-0.01627698	-0.21272285	-0.0617411	-0.14706528	-0.00790569	-0.60791116	0.06490916	-0.16580311	-0.4658382	-0.0742548	-0.05266992	0.05306166	0.09846827	7.74796171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49544	NTP Mix89 ER AR1 18-EQP	1	3	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.34294677	0.04667471	-0.13383188	1.06819327	-0.63127276	1.05564784	0.09024608	0.51687946	-0.1262656	0.19562424	0.14684147	1.22852781	0.42282963	2.07743957	15.43313445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49521	NTP Mix101 ER1 10-EQC	1	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.10560676	0.80952112	-0.14181524	-0.65604644	0.07873194	0.63432709	-0.28362494	0.5088796	-0.3308212	-0.12473069	-0.07935301	0.93028467	0.11673565	-0.12035011	2.49630011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49512	NTP Mix19 AR1 8-EQC	1	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	1.02356793	0.41748788	0.27977706	0.1234822	1.64855461	0.12214653	0.42089856	0.70016529	0	0.06237006	1.46663318	0.12560424	-0.09260054	0.73651166	2.13797088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	80-43-3	Dicumyl peroxide	2	1.2	9.69e-10	2.17e-9	4.85e-9	1.08e-8	2.4199999999e-8	5.4199999999e-8	1.2099999999e-7	2.71e-7	6.06e-7	1.35e-6	3.03e-6	6.7699999999e-6	1.51e-5	3.39e-5	7.57e-5	-1.25431992	-1.2187414	-1.12356314	-0.26431718	-0.20397756	-1.71710581	-1.24805643	-1.50366569	-1.222702	1.77682329	8.04090857	11.86313004	18.3738261	25.13869853	27.17421516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	63-05-8	4-Androstene-3,17-dione	3	2.4	9.6699999999e-10	2.16e-9	4.84e-9	1.08e-8	2.4199999999e-8	5.41e-8	1.2099999999e-7	2.7e-7	6.0499999999e-7	1.35e-6	3.02e-6	6.76e-6	1.51e-5	3.3799999999e-5	7.56e-5	-1.49723484	-2.55936128	-1.63872898	-0.88070301	-1.51852777	-1.301211	-1.42886116	-2.13749399	-2.24970524	-0.39397231	-7.65076059	0.21283805	1.2424936	1.91310539	13.10206574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	15972-60-8	Alachlor	2	4	9.55e-10	2.13e-9	4.77e-9	1.0699999999e-8	2.39e-8	5.34e-8	1.19e-7	2.67e-7	5.97e-7	1.33e-6	2.98e-6	6.67e-6	1.49e-5	3.34e-5	7.46e-5	0.05181644	-1.51822364	1.29304813	0.0352544	0.65042839	0.8044528	0.39921148	0.51790264	0.37385704	1.19197446	-0.94447926	-0.96068463	-6.38492227	0.07742935	2.00226245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tox21-er-bla-agonist	57-83-0	Progesterone	3	4	9.76e-10	2.18e-9	4.88e-9	1.09e-8	2.44e-8	5.46e-8	1.2199999999e-7	2.73e-7	6.1e-7	1.36e-6	3.0499999999e-6	6.82e-6	1.53e-5	3.41e-5	7.63e-5	0.87063302	1.56198161	-0.34731069	-0.23015596	0	-0.6215687	-0.62025418	0.9252984	1.88851307	1.70675308	4.69374705	1.68535336	1.38229108	1.72082775	2.32788136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	57-83-0	Progesterone	1	4	9.76e-10	2.18e-9	4.88e-9	1.09e-8	2.44e-8	5.46e-8	1.2199999999e-7	2.73e-7	6.1e-7	1.36e-6	3.0499999999e-6	6.82e-6	1.53e-5	3.41e-5	7.63e-5	0.10047685	-0.10807624	0	0.37847184	0.02134472	-0.02368088	-0.64936913	-0.77770146	-0.68388241	1.12375065	-1.20139275	-1.58333514	-0.04244933	0.13890872	-2.40900366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	17924-92-4	Zearalenone	2	1.2	8.6399999999e-10	1.93e-9	4.32e-9	9.66e-9	2.16e-8	4.83e-8	1.0799999999e-7	2.4199999999e-7	5.4e-7	1.2099999999e-6	2.7e-6	6.04e-6	1.35e-5	3.02e-5	6.75e-5	0.13414634	-1.473355	5.73056553	11.1451434	17.73358176	27.04268716	45.3335767	56.54724112	68.33705876	74.43395424	76.90929971	74.90596483	69.45297892	74.8164996	26.52380671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tox21-er-bla-agonist	NOCAS_49545	NTP Mix90 ER AR1 18-EQP	2	3	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.09822466	-0.43975958	-0.23726395	-0.55995085	1.15171005	-0.07240262	-0.07388253	0.39411582	-0.16199445	1.8873895	3.43352981	4.77935863	25.4896937	15.38493446	29.41159703	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
tox21-er-bla-agonist	NOCAS_49506	NTP Mix13 AR1 8-EQC	2	1.2	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.37634971	0.10911683	-0.0239607	-0.0502127	1.13411036	-0.08989819	0.48146096	0.19984475	1.4279239	2.18786527	3.10056114	5.09189115	19.59707241	12.19398194	18.02949801	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
tox21-er-bla-agonist	NOCAS_49513	NTP Mix20 AR1 8-EQC	2	2.2	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.07317073	0.05082713	1.13326396	-0.12586532	0.39664947	0.15529815	2.94514139	2.73566962	2.63319345	1.5241396	4.92346575	5.19392029	16.23713576	11.58572626	36.97059444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49500	NTP Mix7 AR1 8-EQC	2	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.48695028	-1.89852528	-1.20894621	-0.54075771	-0.86660352	-0.3953219	-0.09777407	-1.33123706	-0.29441554	-0.04872443	0.6029832	-1.4873704	1.55516123	-0.96772199	-2.06098863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49505	NTP Mix12 AR1 8-EQC	2	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.4871412	-0.35770729	-0.56541965	0.59771045	-0.43778858	0.2510652	0.08852082	-0.0746826	-0.52672772	0.79360877	0.02510355	0.21403952	8.39721812	0.68165478	2.13307921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49499	NTP Mix6 AR1 8-EQC	2	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.74015116	0.04690982	0.85690115	0.6920307	0.20520756	0.47352682	-0.28589994	-0.00148348	-0.35947958	-0.36060399	-0.80385506	-0.61764854	4.19649658	-0.96523018	-0.29438282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	80-43-3	Dicumyl peroxide	1	2.2	9.69e-10	2.17e-9	4.85e-9	1.08e-8	2.4199999999e-8	5.4199999999e-8	1.2099999999e-7	2.71e-7	6.06e-7	1.35e-6	3.03e-6	6.7699999999e-6	1.51e-5	3.39e-5	7.57e-5	0.39362519	-0.15143465	0.5267423	0.01489264	0.21344717	0.20948937	-0.09078165	0.8105273	-0.01017702	1.63481991	3.75399721	8.38448154	18.65566046	24.35774398	32.65973484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49551	NTP Mix21 AR2 2-EQP	1	3	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.02220465	0.34311872	0.6048079	1.54456888	1.38733005	0.50384071	1.1175822	0.42857621	0.18938269	0.8144729	0.05303914	0.14274734	0.48665004	2.89477151	23.2957796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	34256-82-1	Acetochlor	3	4	9.3599999999e-10	2.0899999999e-9	4.6799999999e-9	1.05e-8	2.34e-8	5.23e-8	1.17e-7	2.61e-7	5.8499999999e-7	1.31e-6	2.92e-6	6.54e-6	1.4599999999e-5	3.27e-5	7.3099999999e-5	-1.48707171	1.12931928	-0.84089052	-0.74878574	0.70245079	0.84458	1.37823468	-0.13436682	0.00949584	0.35655002	-1.7885308	2.49737253	1.87681066	2.55463902	3.44546799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	50-02-2	Dexamethasone	2	4	9.93e-10	2.22e-9	4.9599999999e-9	1.11e-8	2.4799999999e-8	5.55e-8	1.24e-7	2.78e-7	6.21e-7	1.3899999999e-6	3.1e-6	6.94e-6	1.55e-5	3.47e-5	7.7599999999e-5	1.22378012	0.07269047	-0.20366599	2.83081937	2.79624813	0	0.32015762	1.44898762	1.70901429	-0.07412898	0.20082842	1.48950233	10.1869649	-0.93172381	1.72284633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	57-83-0	Progesterone	1	4	9.76e-10	2.18e-9	4.88e-9	1.09e-8	2.44e-8	5.46e-8	1.2199999999e-7	2.73e-7	6.1e-7	1.36e-6	3.0499999999e-6	6.82e-6	1.53e-5	3.41e-5	7.63e-5	-0.04455397	-0.26205344	0.36758781	12.92722959	-0.28577632	1.01362698	0.80246944	1.17511654	0.84206526	-0.23643053	0.95714646	2.09935696	-0.28409556	2.09182434	0.4420889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49521	NTP Mix101 ER1 10-EQC	2	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.85332302	-1.6918949	-0.40895611	0.46771465	0.90813577	-0.53292432	-0.39366386	-0.54649604	-0.92211036	0.35891283	0.01435618	-2.15008769	0.90184633	-0.48646276	0.15560264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49541	NTP Mix86 ER AR1 18-EQP	2	2.2	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.31792651	0.33907883	-0.73080723	0.07793817	-0.67260844	-0.69876942	-0.49122231	-1.24284873	-0.87193404	1.1381366	0.22821192	1.22442911	21.64707746	11.16642309	32.90757749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49547	NTP Mix92 ER AR1 18-EQP	2	2.2	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.87395609	-0.23022375	-0.25181424	0.83215959	-0.38376459	-0.12914405	-0.12313754	-0.0622355	1.24850276	1.31499944	2.09818591	3.63637737	19.52476443	18.12740814	36.6557909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49519	NTP Mix98 ER1 10-EQC	2	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.46330899	1.37574782	1.10380492	0.44987824	-0.10652223	-0.69376468	-0.56748741	-0.47511126	-0.02459722	-0.29789925	-0.26654617	-1.40296478	0.6114925	-0.02580978	4.08877331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49530	NTP Mix110 ER1 10-EQC	2	2.2	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.00136675	-0.22372071	-0.21679832	0.22479942	0.59726386	-0.04021808	-0.23544672	1.54182165	0.36748807	-0.14978443	1.61745571	0.6470065	7.93227295	5.05664073	18.02602191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49527	NTP Mix107 ER1 10-EQC	1	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.46476961	0.25293542	0.3360249	-0.30471203	0.46825534	-0.06734655	0	0.10894522	-0.45094993	-0.04158004	-0.35222567	-0.93066974	-0.38415273	-0.3698284	-0.28684566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	85-68-7	Benzyl butyl phthalate	3	1.2	9.79e-10	2.19e-9	4.8999999999e-9	1.09e-8	2.45e-8	5.4699999999e-8	1.2199999999e-7	2.74e-7	6.1199999999e-7	1.37e-6	3.06e-6	6.84e-6	1.53e-5	3.42e-5	7.65e-5	0.3956252	1.24523403	-0.49912791	-0.95829504	0.17082302	0.0238863	-1.26029484	-1.37615349	1.39751828	1.1958697	2.30225899	1.4632395	7.40547766	24.53103815	28.54370249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49501	NTP Mix8 AR1 8-EQC	3	3	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.39483668	1.86890318	-0.86545851	-0.03673319	-0.12344955	-0.03582945	1.62893923	1.0903591	3.5388999	0.65619432	18.791665	-0.2252618	0.01182872	1.14381531	-0.17348689	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
tox21-er-bla-agonist	NOCAS_49558	NTP Mix32 AR2 7-EQP	3	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.13693809	-0.40058597	1.06487482	-0.08525468	0.49032138	1.17028238	-0.27418158	1.11624526	1.66985721	1.53113888	9.70339917	1.21490537	1.64381685	0.81268737	7.43604425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49554	NTP Mix24 AR2 2-EQP	3	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.78837729	-0.12551776	0.10769415	-0.03673319	1.50542301	1.0618364	0.22632519	1.42652736	0.8887756	2.23127309	13.54518834	-1.08161881	-1.51117511	-1.435831	-1.97264962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49539	NTP Mix84 ER AR1 18-EQC	3	2.2	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	1.24941864	-0.70088118	0.98406822	0.24106607	0.73243406	1.44751877	0.96663162	0.92756827	-0.09679371	2.78747924	6.15263181	0.97887377	4.69611083	19.58184675	58.54660949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49496	NTP Mix3 AR1 8-EQC	2	2.4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-9.005e-5	0.09419725	-0.91038205	-0.98223099	-1.08427433	-1.04710881	-0.70209269	-1.38197011	-0.01249215	-0.82802342	-2.17190397	-1.2242411	-0.73918002	0.15405887	11.56401632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49534	NTP Mix114 ER1 10-EQC	2	2.2	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.71823219	0.71384869	1.32981048	-0.34879444	-0.17387951	0.52790509	1.77517244	1.11058376	0.01229861	2.47320441	4.14550604	5.95379647	7.40141888	21.68575542	38.32193539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49546	NTP Mix91 ER AR1 18-EQP	2	3	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.20133061	-0.39094781	-0.06627844	-0.06293266	0.0127486	-0.34456355	0.20891413	-0.36858624	1.13187023	1.1710711	0.22593197	4.09748427	19.52573301	10.54966951	25.23946577	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
tox21-er-bla-agonist	NOCAS_49517	NTP Mix97 ER1 10-EQC	2	2.2	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.73130639	1.08978463	1.08959636	0.41534606	-0.59903154	0.53615332	1.07101435	-0.88389303	0.24567477	-0.08672503	1.28023689	4.18858028	0.35645628	10.93075148	34.70342952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	50-29-3	p,p'-DDT	3	2.2	9.87e-10	2.21e-9	4.93e-9	1.1e-8	2.47e-8	5.52e-8	1.23e-7	2.76e-7	6.17e-7	1.38e-6	3.0799999999e-6	6.8899999999e-6	1.5399999999e-5	3.45e-5	7.7099999999e-5	-0.92750712	-2.21863043	-2.30088459	-1.22478704	-2.37187771	-1.36518011	-1.80269492	-1.66728409	-1.52644516	-0.6040556	-7.3118298	1.02130658	4.62010989	10.99334116	22.19856971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49557	NTP Mix27 AR2 2-EQP	1	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	0.24961598	0.51090588	0.23298217	0.52479934	0.18011746	0.27054809	-0.16820364	0.40464827	0.43523316	0.10123963	0.33945051	0.53804766	0.38654147	0.50328228	-0.16638054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49553	NTP Mix23 AR2 2-EQP	1	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-1.04126664	-0.61507595	-0.06077796	0.10290183	0.07794369	-0.18279777	-0.2358007	0.21788753	-0.03108808	-0.93134859	-0.02121566	0.09882508	-0.74166695	-0.60032323	0.22581009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49513	NTP Mix20 AR1 8-EQC	1	2.4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.10448392	0.83748558	0.476094	1.11485141	0.06403415	1.47501574	0.63584412	0.56084921	0.64194445	0.23092681	0.72065563	0.88711712	0.56215511	0.94634009	7.94873086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49560	NTP Mix29 AR2 5-EQP-HF	1	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.00438525	-0.0912926	-0.38862767	-0.05047966	-0.25748696	-0.37073265	-0.21529629	-0.14525835	-0.03258221	-0.04417291	-0.10529915	-0.45074372	-0.23347129	0.60247862	5.79286074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49526	NTP Mix106 ER1 10-EQC	1	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.16321045	0.43749503	-0.16207455	-0.20195017	-0.43221307	0.60679249	-0.63087168	-0.31983993	-0.19477797	0.04291768	-0.01437783	-0.21036582	-0.10612332	-0.05552785	5.96381326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49506	NTP Mix13 AR1 8-EQC	1	2.4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	-0.59719369	1.0051449	0.26292489	0.91875103	0.53389599	0.61423131	0.28918889	1.39504836	-0.0577287	0.02591612	0.14749706	0.98371241	0.93296269	1.39514598	8.92084918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49514	NTP Mix118 ER1 5-EQP	3	2.2	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	1.07796273	2.15213273	2.26174937	0.07346639	0.11965636	0.41747368	0.86805837	1.52968897	0.01640057	2.82596728	3.63022599	3.23984521	6.19416541	15.73011027	33.78239044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	NOCAS_49499	NTP Mix6 AR1 8-EQC	3	4	4.9e-10	1.1e-9	2.4499999999e-9	5.4799999999e-9	1.23e-8	2.74e-8	6.13e-8	1.37e-7	3.07e-7	6.85e-7	1.53e-6	3.43e-6	7.66e-6	1.71e-5	3.8299999999e-5	1.85300976	1.06731458	0.08660288	1.14073025	-0.1076555	-0.03582945	-0.34005724	0.10690106	2.404324	1.94761826	3.51598122	0.10619469	-0.16560208	-0.01195314	-0.04662548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tox21-er-bla-agonist	34256-82-1	Acetochlor	1	4	9.3599999999e-10	2.0899999999e-9	4.6799999999e-9	1.05e-8	2.34e-8	5.23e-8	1.17e-7	2.61e-7	5.8499999999e-7	1.31e-6	2.92e-6	6.54e-6	1.4599999999e-5	3.27e-5	7.3099999999e-5	0.38220824	-0.06273467	0.02682991	0.00173821	0.68670859	0.04699957	-0.71716939	-0.03694554	0.15957149	0.96153846	-0.20154874	0.40884054	-0.18040964	-0.74265184	-1.17333518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
